Amount,MerchantID,TransactionType,Location,IsFraud
4848.66,891,purchase,Los Angeles,0
3228.71,362,purchase,Houston,0
2520.41,88,purchase,San Diego,0
809.59,907,purchase,New York,0
528.5,921,purchase,San Jose,0
4063.68,458,purchase,Los Angeles,0
4054.92,59,refund,New York,0
3924.14,329,purchase,Philadelphia,0
3219.14,163,refund,Philadelphia,0
4726.09,292,refund,New York,0
4705.52,723,purchase,Los Angeles,0
1786.61,969,purchase,San Antonio,0
788.85,18,refund,Los Angeles,0
2809.79,261,purchase,San Antonio,0
3083.68,430,refund,San Diego,0
2671.76,680,refund,Los Angeles,0
1617.7,795,refund,Dallas,0
588.21,50,refund,Los Angeles,0
4039.38,98,refund,Los Angeles,0
4574.37,162,purchase,San Diego,0
1404,206,refund,Philadelphia,0
4539.37,82,refund,San Jose,0
1575.38,197,refund,Philadelphia,0
1007.08,285,refund,Houston,0
4676.69,784,refund,Phoenix,0
3661.94,565,refund,San Diego,0
325.68,141,refund,Philadelphia,0
3582.45,316,refund,Phoenix,0
1427.47,245,purchase,Los Angeles,0
3507.81,239,purchase,San Diego,0
3757.98,347,purchase,Los Angeles,0
1494.57,107,refund,New York,0
674.55,402,refund,San Antonio,0
2777.04,263,refund,San Antonio,0
4418.49,317,refund,Los Angeles,0
2004.83,611,refund,Philadelphia,0
2859.85,713,refund,San Diego,1
1461.71,911,purchase,Houston,0
605.45,767,purchase,Chicago,0
748.87,440,refund,Houston,0
1994.37,693,refund,Philadelphia,0
211.47,885,purchase,Phoenix,0
2474.43,497,refund,Los Angeles,0
1143.9,686,purchase,Houston,0
558.67,48,refund,San Diego,0
4613.81,298,purchase,Phoenix,0
2642.08,510,purchase,Dallas,0
2021.41,879,purchase,San Jose,0
3356.22,265,refund,Dallas,0
2739.19,500,refund,Dallas,0
2611.14,703,refund,San Jose,0
1785.32,345,purchase,Houston,0
162.02,261,purchase,Los Angeles,0
4447.64,328,refund,Phoenix,0
3598.93,625,refund,Chicago,0
646.28,720,refund,Chicago,0
930.11,897,purchase,Philadelphia,0
3294.35,171,purchase,Los Angeles,0
1384.42,257,refund,San Jose,0
635.19,188,purchase,Phoenix,0
2099.87,234,purchase,Philadelphia,0
1414.07,160,refund,Phoenix,0
1078.66,311,refund,New York,0
1616.55,420,refund,Houston,0
4259.38,788,purchase,Houston,0
2832.25,236,purchase,San Antonio,0
3687.72,534,refund,New York,0
1743.53,776,purchase,Phoenix,0
3158.72,509,refund,San Jose,0
2762.98,855,purchase,Dallas,0
4815.12,111,refund,San Jose,0
134.41,521,purchase,Chicago,0
2514.98,701,purchase,San Diego,0
4971.92,980,refund,Houston,0
1590.42,705,purchase,San Diego,0
2611.72,186,purchase,Phoenix,0
2160.91,771,purchase,Dallas,0
4596.58,693,refund,New York,0
3067.78,922,purchase,Phoenix,0
4073.32,803,refund,Chicago,0
2797.82,578,purchase,Chicago,0
426.99,822,refund,Houston,0
20.25,930,refund,Chicago,0
2753.26,556,purchase,San Antonio,1
2823.83,488,purchase,San Diego,0
565.55,125,refund,Houston,0
669.8,525,refund,Chicago,0
4883.89,420,purchase,Houston,0
1227.5,465,refund,San Diego,0
4492.8,634,purchase,New York,0
2955.33,984,purchase,New York,0
3469.71,421,purchase,San Antonio,0
2746.32,829,refund,Philadelphia,0
1960.5,379,refund,Dallas,0
408.83,905,refund,San Diego,0
4831.16,880,purchase,Philadelphia,0
56.21,222,refund,San Diego,0
2512.29,932,refund,Chicago,0
1913.8,654,purchase,San Antonio,0
2862.47,298,purchase,New York,0
1995.72,939,refund,San Diego,0
1854.21,986,purchase,Houston,0
3581.73,916,refund,Houston,0
1393.03,669,refund,San Jose,0
4639.33,53,purchase,Los Angeles,0
2805.54,197,refund,Houston,0
1645.15,934,purchase,New York,0
3958,700,refund,San Antonio,0
2020.19,827,refund,New York,0
4431.17,200,purchase,Los Angeles,0
3511.77,863,refund,San Jose,0
1263.4,250,refund,New York,0
2942.12,138,refund,Philadelphia,0
3481.85,743,refund,San Antonio,0
2246.86,99,purchase,San Jose,0
454.13,510,refund,Phoenix,0
4036.96,191,refund,Chicago,0
2672.46,967,refund,New York,0
3132.92,274,purchase,San Antonio,0
3380.3,10,purchase,San Jose,0
3129.92,174,purchase,Houston,0
2504.79,527,refund,Philadelphia,0
3663.79,835,purchase,Philadelphia,0
386.19,945,purchase,Chicago,0
1215.21,924,purchase,San Diego,0
1982.77,773,refund,Los Angeles,0
4009.08,340,refund,Los Angeles,0
1590.89,590,purchase,New York,0
882.17,124,refund,New York,0
4004.65,532,refund,Los Angeles,0
1355.36,866,purchase,Chicago,1
85.6,801,refund,New York,0
1680.93,160,refund,San Jose,0
4293.47,281,refund,San Jose,0
63.56,244,refund,New York,0
4501,966,purchase,Phoenix,0
2489.76,99,purchase,Philadelphia,0
2970.21,127,purchase,San Jose,0
3106.17,551,refund,San Diego,0
3374.58,712,purchase,Dallas,0
1473.32,550,purchase,Philadelphia,0
1222.26,457,refund,San Jose,0
2317.06,406,purchase,Houston,0
3745.85,646,purchase,Philadelphia,0
2316.62,459,refund,Chicago,0
2763.48,231,purchase,Dallas,0
4413.28,531,purchase,Chicago,0
2332.68,6,purchase,New York,0
1214.98,702,refund,San Antonio,0
1780.76,892,purchase,Dallas,0
79.6,99,purchase,Dallas,0
1154.11,922,refund,San Jose,0
4494.77,744,refund,San Jose,0
618.16,709,purchase,San Antonio,1
1274.46,548,refund,San Antonio,0
2363.65,574,purchase,Philadelphia,0
2104.39,218,purchase,Los Angeles,0
450.51,771,purchase,San Diego,0
4326.59,686,purchase,San Antonio,0
4295.89,720,refund,San Diego,0
4811.12,9,purchase,Dallas,0
3398.06,126,refund,Houston,0
2670.61,283,purchase,Chicago,0
4316.84,442,purchase,San Diego,0
2262.68,461,purchase,New York,0
1587.12,632,refund,Houston,0
1986.92,974,refund,San Antonio,0
257.96,84,refund,Dallas,0
4903.79,238,purchase,San Antonio,0
4764.4,431,refund,Houston,0
2275.3,159,refund,New York,0
918.76,688,refund,Los Angeles,0
4415.81,524,refund,Philadelphia,0
3553.45,121,purchase,Chicago,0
2170.73,181,refund,Houston,0
3657.46,8,refund,San Diego,0
3772.82,233,purchase,Philadelphia,0
725.13,353,refund,Los Angeles,0
4519.79,458,refund,Los Angeles,0
4990.79,426,refund,Houston,0
1274.55,586,purchase,Dallas,0
3565.15,516,purchase,San Diego,0
4875.36,205,purchase,New York,0
663.47,467,refund,Dallas,0
2163.59,627,purchase,New York,0
2250.63,294,purchase,San Jose,0
4499.4,265,refund,Philadelphia,0
3274.71,459,refund,New York,0
922.03,584,refund,Phoenix,0
4749.62,335,refund,Los Angeles,0
3,537,refund,Philadelphia,0
3897.75,245,refund,Chicago,0
4505.35,804,purchase,New York,0
1946.25,480,purchase,Houston,0
2447.08,450,refund,Phoenix,0
991.47,120,purchase,San Jose,0
934.81,127,purchase,San Antonio,0
2207.66,871,purchase,San Antonio,0
4117.65,623,purchase,New York,0
1559.54,858,purchase,Phoenix,0
839.53,213,refund,Phoenix,0
4148.41,286,purchase,San Antonio,0
3594.24,474,refund,Philadelphia,0
1309.95,38,purchase,Chicago,0
4912.98,649,refund,Chicago,0
408.37,672,purchase,Philadelphia,0
1248.15,953,purchase,Chicago,0
900.62,436,purchase,Houston,0
4052.68,208,purchase,San Diego,0
1116.55,344,refund,San Jose,0
4794.49,221,refund,Los Angeles,0
1195.56,949,purchase,Chicago,0
77.35,799,purchase,Philadelphia,0
4481.07,482,purchase,Chicago,0
319.27,430,purchase,New York,0
58.8,983,purchase,Chicago,0
1544.81,780,refund,Dallas,0
3864.87,927,purchase,Chicago,0
2782.84,864,refund,San Diego,0
2027.05,731,refund,Los Angeles,0
2820.18,335,purchase,New York,0
2743.13,842,refund,Los Angeles,0
327.95,685,refund,Dallas,0
4001.24,713,refund,San Jose,0
1760.36,664,purchase,Philadelphia,0
3147.45,253,purchase,Dallas,0
1138.03,314,purchase,Phoenix,0
1593.69,75,refund,San Jose,0
3320.84,821,refund,San Diego,0
4488.94,273,refund,Houston,0
429.91,797,purchase,Chicago,0
1296.33,482,refund,San Antonio,0
1132.35,546,purchase,Phoenix,0
1341.09,33,refund,San Antonio,0
2948.34,305,purchase,Houston,0
4164.22,693,refund,Dallas,0
189.85,555,refund,San Antonio,0
751.25,580,purchase,New York,0
2450.73,99,purchase,Philadelphia,0
4283.46,458,refund,Los Angeles,0
4775.32,97,refund,Houston,0
4175.17,687,refund,San Diego,0
2421.8,136,purchase,Phoenix,0
2440.59,580,refund,Phoenix,0
4962.64,668,purchase,Houston,0
4610.42,299,purchase,San Antonio,0
4079.57,75,purchase,New York,0
782.63,422,refund,San Diego,0
2374.86,110,purchase,Phoenix,0
3059.59,169,refund,New York,0
4389.74,859,purchase,San Jose,0
3688.69,121,refund,Los Angeles,0
365.58,258,purchase,New York,0
2723.12,215,purchase,Houston,0
2947.37,499,refund,Philadelphia,0
32.1,668,purchase,Phoenix,0
1695.05,824,refund,Dallas,0
1224.33,382,purchase,Philadelphia,0
2964.9,404,refund,Phoenix,0
2463.41,428,refund,Phoenix,0
683.4,150,refund,New York,0
4687.51,267,purchase,New York,0
107.22,17,refund,San Diego,0
2984.82,827,refund,Phoenix,0
4138.15,973,refund,San Jose,0
4767.87,58,purchase,Houston,0
1562.8,893,purchase,San Diego,0
2539.44,165,refund,San Diego,0
4254.95,810,refund,Dallas,0
2775.89,85,refund,San Diego,0
2276.84,721,purchase,Philadelphia,0
4186.02,934,purchase,Philadelphia,0
4311.49,226,refund,Phoenix,0
2795,845,refund,New York,0
2494.42,513,refund,New York,0
997.97,933,purchase,San Jose,0
494.21,798,refund,Phoenix,0
4669.02,873,purchase,Houston,0
828.78,775,refund,Philadelphia,0
1784.42,494,refund,Philadelphia,0
3481.46,213,refund,New York,0
4557.32,255,purchase,Philadelphia,0
762.86,239,refund,New York,0
632.36,918,refund,New York,0
1797.26,214,refund,Los Angeles,0
171.31,826,purchase,Philadelphia,0
1993.97,467,purchase,San Jose,0
221.05,661,refund,Dallas,0
3583.72,835,purchase,Los Angeles,0
1943.31,176,refund,Houston,0
2466.43,190,refund,New York,0
3390.95,831,refund,San Jose,0
3182.43,613,refund,Chicago,0
983.46,362,purchase,Houston,0
4048.29,174,refund,Los Angeles,0
685.08,893,purchase,Philadelphia,0
4445.21,158,purchase,Houston,0
4766.66,111,purchase,New York,0
4195.45,962,refund,Houston,0
4753.25,61,purchase,San Jose,0
4169.04,864,refund,San Antonio,0
1604.96,287,purchase,San Jose,0
3594.66,520,refund,Dallas,0
3186.37,388,purchase,Houston,0
3707.43,907,purchase,Philadelphia,0
1434.78,112,purchase,San Antonio,0
3186.82,111,refund,San Jose,0
764.13,500,purchase,San Jose,0
3483.69,669,purchase,San Jose,0
4243.46,811,purchase,San Jose,0
3409.61,660,refund,Philadelphia,0
1094.62,763,refund,Dallas,0
884.09,63,refund,Los Angeles,0
1753.48,704,refund,San Diego,0
2339.46,102,purchase,San Jose,0
3706.52,293,purchase,Philadelphia,0
2873.99,474,purchase,San Jose,0
1216.05,667,purchase,Phoenix,0
3243.12,938,refund,Phoenix,0
3264.98,597,purchase,San Antonio,0
982.81,602,purchase,San Jose,0
4159.5,374,purchase,Chicago,0
3312.7,570,refund,New York,0
1210.24,319,refund,Houston,0
4271.87,706,refund,San Diego,0
2078.79,193,purchase,Philadelphia,0
319.71,714,refund,Houston,0
2979.1,151,purchase,San Antonio,0
3509.58,656,purchase,Chicago,0
4437.56,35,purchase,San Diego,0
3425.48,813,purchase,New York,0
1339.88,350,purchase,New York,0
3282.34,795,refund,Dallas,0
4590.43,982,refund,San Antonio,0
4208.96,146,purchase,San Diego,0
3392.71,702,purchase,Phoenix,0
635.26,717,purchase,Los Angeles,0
1135.13,135,refund,San Diego,0
3034.89,389,refund,San Jose,0
4870.97,983,refund,Dallas,0
1463.31,284,purchase,Phoenix,0
1165.07,283,purchase,San Jose,0
1827.59,595,purchase,New York,0
3488.55,797,refund,Dallas,0
3348.49,320,purchase,Los Angeles,0
1662.72,654,purchase,San Diego,0
2082.73,812,purchase,Chicago,0
2626.95,55,refund,Los Angeles,0
1358.76,176,refund,New York,0
1634.9,767,refund,San Antonio,0
3857.95,173,purchase,New York,0
2296.45,567,purchase,Chicago,0
4920.77,94,purchase,Phoenix,0
2879.22,607,purchase,San Jose,0
1457.11,336,purchase,Phoenix,0
1455.67,365,purchase,San Diego,0
1570.56,260,refund,Phoenix,0
4832.12,632,purchase,Los Angeles,0
1658.51,361,purchase,New York,0
4408.05,593,purchase,New York,0
350.97,738,purchase,Philadelphia,0
2179.9,651,refund,Houston,0
3352.47,481,refund,Chicago,0
1121.67,575,refund,San Antonio,0
3181.06,330,refund,Dallas,0
46.56,414,refund,New York,0
3878.63,461,refund,Philadelphia,0
494.44,777,refund,Houston,0
4036.15,544,refund,Los Angeles,0
4616.71,160,purchase,Chicago,0
123.06,379,refund,Philadelphia,0
389.02,911,refund,Philadelphia,0
386.68,701,purchase,Houston,0
2946.6,407,refund,New York,0
3821.15,326,refund,New York,0
3469.31,749,purchase,Dallas,0
2573.44,155,refund,Philadelphia,0
1564.85,361,purchase,Dallas,0
3315.6,354,purchase,Houston,0
1651.63,960,purchase,Chicago,0
3903.82,133,refund,Chicago,0
1857.31,241,refund,Houston,0
236.73,303,purchase,Philadelphia,0
812.89,737,refund,Philadelphia,0
3126.51,430,refund,San Antonio,0
2728.67,757,purchase,New York,0
949.72,968,refund,San Diego,0
998.8,522,purchase,Los Angeles,0
3612.94,401,purchase,San Diego,0
4183.77,542,purchase,Phoenix,0
4414.42,181,refund,Phoenix,0
178.03,646,purchase,San Jose,0
3342.37,853,refund,New York,0
1076.3,57,purchase,San Jose,0
3654.6,213,purchase,Dallas,0
4365.62,995,purchase,Dallas,0
1769.47,413,purchase,San Diego,0
1746.29,353,refund,Phoenix,0
1652.05,646,purchase,San Antonio,0
3030.25,531,purchase,Chicago,0
3488.4,999,purchase,Houston,0
3128.13,257,purchase,San Diego,0
4038.72,365,refund,Los Angeles,0
3537.42,412,refund,Houston,0
4927.71,754,purchase,Phoenix,0
2817.79,361,purchase,Philadelphia,0
4893.29,383,refund,Dallas,0
424.35,285,purchase,Chicago,0
24.74,127,purchase,San Antonio,0
1814.87,314,purchase,New York,0
2239.73,9,purchase,New York,0
3719.32,729,refund,San Diego,0
4328.5,373,purchase,Houston,0
2825.92,917,refund,Los Angeles,0
1482.32,773,purchase,Chicago,0
2609.08,843,refund,Los Angeles,0
3172.4,398,purchase,Phoenix,0
1369.15,442,purchase,San Diego,0
1641.8,226,refund,Phoenix,0
1365.5,687,purchase,New York,0
1608.24,214,purchase,Houston,0
1550.42,973,refund,Dallas,0
4972.75,515,purchase,Philadelphia,0
4591.04,977,purchase,Dallas,0
3183.77,871,purchase,Los Angeles,0
3967.62,859,purchase,San Antonio,0
3405.17,918,purchase,Los Angeles,0
1142.29,296,refund,Los Angeles,0
1077.04,727,refund,Philadelphia,0
2645.12,797,refund,San Diego,0
1531.39,659,refund,Houston,0
3568.42,845,refund,San Antonio,0
208.57,341,purchase,New York,0
778.67,43,purchase,San Antonio,0
4640.75,800,purchase,Chicago,0
1909.61,868,refund,Philadelphia,0
4780.21,357,purchase,Phoenix,0
365.67,779,refund,Chicago,0
2681.51,113,refund,San Diego,0
2029.08,425,purchase,San Diego,0
770.66,189,purchase,Dallas,0
2103.61,504,refund,New York,0
1383.39,243,refund,Dallas,0
4007.62,788,refund,San Jose,0
1368.98,511,purchase,San Jose,0
313.54,686,purchase,New York,0
3072.54,351,purchase,Houston,0
2461.31,925,purchase,San Diego,0
1904.93,661,refund,Chicago,0
1634.29,774,purchase,Chicago,0
4329.47,743,purchase,San Diego,0
2177.5,948,refund,Phoenix,0
4632.01,602,refund,Dallas,0
360.43,283,purchase,Houston,0
2776.05,778,refund,Dallas,1
158.1,611,refund,New York,0
3265.92,335,refund,San Diego,0
3678.42,446,refund,San Diego,0
2309.5,831,refund,Los Angeles,0
2108.13,177,purchase,San Jose,0
1381.81,715,purchase,Dallas,0
2160.08,878,refund,Chicago,0
116.24,604,refund,New York,0
2781.79,266,purchase,Chicago,0
24.45,458,refund,New York,0
934.07,335,refund,San Antonio,0
4826.77,982,refund,Phoenix,0
4158.77,152,purchase,New York,0
1172.51,349,refund,Chicago,0
312.9,631,purchase,San Jose,0
2763.57,551,purchase,San Diego,0
3746.38,174,refund,New York,0
4170.85,508,refund,Los Angeles,0
670.38,16,refund,Philadelphia,0
2558.68,311,refund,Houston,0
2731.06,387,refund,Philadelphia,0
1886.66,965,purchase,San Jose,0
2231.07,320,refund,San Jose,0
4667.04,986,purchase,Houston,0
1527.55,346,purchase,San Antonio,0
3516.7,974,purchase,San Antonio,0
4215.91,51,refund,San Jose,0
4254.36,608,refund,Dallas,0
1868.62,347,refund,Chicago,0
258.33,121,purchase,Philadelphia,0
433.61,650,refund,Los Angeles,0
1476.82,118,refund,San Jose,0
173.64,617,refund,San Antonio,0
3728.66,705,refund,Philadelphia,0
2585.65,459,refund,Houston,0
353.19,85,refund,Phoenix,0
1958.57,784,purchase,San Jose,0
273.41,738,refund,Houston,0
1207.48,434,purchase,Los Angeles,0
88.75,409,refund,Houston,0
3547.37,846,refund,Los Angeles,0
3683.21,534,purchase,San Antonio,0
3551.98,908,purchase,New York,0
3573.15,824,refund,Chicago,0
4448.6,113,purchase,Phoenix,0
2612.02,102,purchase,New York,0
1129.52,430,purchase,Houston,0
1247.68,686,refund,New York,0
1001.57,848,purchase,Houston,0
1120.02,295,refund,New York,0
1661.29,500,purchase,San Diego,0
1592.25,603,refund,Los Angeles,0
1498.48,428,refund,Phoenix,0
1326.99,502,purchase,Phoenix,0
1665.72,996,refund,Dallas,0
572.1,644,refund,Philadelphia,0
848.15,859,purchase,Houston,0
1792.6,166,refund,Los Angeles,0
1473.54,107,refund,Chicago,0
3738.51,201,purchase,Houston,0
3361.41,425,purchase,New York,0
2462.59,146,purchase,Chicago,0
4930.15,71,refund,San Diego,0
3246.96,377,purchase,Houston,0
566.77,838,purchase,Phoenix,0
1905.91,44,refund,San Diego,0
558.26,348,purchase,Dallas,0
323.06,395,purchase,Philadelphia,0
1995.64,786,purchase,San Diego,0
1931.84,310,purchase,New York,0
3869.69,988,purchase,Chicago,0
2185.1,214,refund,San Antonio,0
1941.63,766,refund,Philadelphia,0
2707.53,15,refund,San Jose,0
2894.68,449,refund,San Jose,0
529.88,236,refund,Phoenix,0
1093.49,701,purchase,Los Angeles,0
4353.15,478,refund,Phoenix,0
2787.67,555,purchase,Chicago,0
3445.29,820,purchase,Philadelphia,0
2574.59,472,purchase,Los Angeles,0
1886.87,943,purchase,Los Angeles,0
276.73,951,purchase,Los Angeles,0
4367.88,944,refund,Chicago,0
4807.35,734,refund,Los Angeles,0
612.63,124,refund,Dallas,0
4599.9,231,refund,Chicago,0
4403.35,475,refund,San Antonio,0
87.84,914,purchase,San Diego,0
1431.27,234,purchase,San Antonio,0
1081.96,5,purchase,San Jose,0
3834.78,806,purchase,San Diego,0
2518.79,166,purchase,San Diego,0
2316.52,960,refund,Houston,0
688.07,184,purchase,San Jose,0
1481.2,820,purchase,Houston,0
1979.72,823,refund,San Antonio,0
4378.35,631,purchase,San Diego,0
2184.61,788,refund,Dallas,0
3170.16,579,purchase,Houston,0
1801.88,745,purchase,San Diego,0
259.22,610,purchase,New York,0
303.26,837,purchase,San Antonio,0
1218.32,584,refund,Philadelphia,0
227.16,626,refund,Los Angeles,0
2024.91,157,purchase,Phoenix,0
4539.05,939,purchase,Chicago,0
3890.77,14,purchase,Phoenix,0
2996.73,989,refund,Philadelphia,0
3235.92,959,refund,Philadelphia,0
3793.11,536,refund,Chicago,0
425.87,772,refund,Dallas,0
1519.09,545,purchase,Philadelphia,0
2469.84,401,purchase,New York,0
3934.28,815,refund,San Antonio,0
750.35,42,purchase,Los Angeles,0
3213.86,838,purchase,San Jose,0
979.99,103,purchase,Houston,0
393.83,367,purchase,Philadelphia,0
3982.91,167,purchase,Philadelphia,0
2976.05,805,refund,San Jose,0
280.68,404,purchase,San Antonio,0
4081.06,206,purchase,Phoenix,0
89.41,632,refund,Chicago,0
4863.22,178,refund,San Diego,0
602.9,402,purchase,Dallas,0
1387.94,165,purchase,San Antonio,0
4927.77,22,refund,Philadelphia,0
1359.96,93,refund,Dallas,0
3124.28,648,purchase,San Jose,0
2626.3,522,purchase,Dallas,0
4338.37,162,purchase,San Diego,0
119.38,464,refund,San Antonio,0
1293.04,289,purchase,Philadelphia,0
3137.49,244,purchase,San Jose,1
4892.79,289,purchase,Dallas,0
3152.91,825,refund,Houston,0
4599.75,872,refund,San Diego,0
4413.58,715,purchase,Phoenix,0
3199.94,464,purchase,Phoenix,0
2204.11,618,refund,Philadelphia,0
2687.84,950,refund,San Jose,0
4228.5,660,purchase,Philadelphia,0
2437.06,933,purchase,Phoenix,0
4843.33,539,purchase,San Diego,0
4090.37,331,refund,San Jose,0
